,E1,pt1,eta1,phi1
4683,-0.18532321,0.5142703,-0.1848453,1.6039659
4684,-0.98570377,-1.1519226,-0.9570111,0.7365125
4685,-0.9349438,-2.7985556,1.8930795,-0.75896156
4686,0.76959074,0.1219506,1.3974402,0.30954382
4687,0.009552985,-0.17883858,-1.0740099,0.21166179
4688,-0.019352604,-0.9316539,1.474035,1.5832384
4689,0.9365468,0.7357451,-1.16585,-1.2407316
4690,-1.5753224,-1.4515859,-0.6617014,-1.2640022
4691,-2.1212807,-1.7083747,0.041207884,-0.98371524
4692,-0.6513289,-1.2112385,-1.236416,-0.60359097
4693,0.7500034,0.41613156,1.2242833,-1.6333426
4694,1.6768814,2.5262475,0.43102926,-0.81028247
4695,-0.23922941,-0.24206436,-0.9237747,1.7349029
4696,-0.8078772,-2.8514612,1.9950812,1.0913185
4697,-0.002333122,0.3697485,-0.657284,-0.92092603
4698,-1.2368182,-1.0722123,0.5720503,-1.6834226
4699,-0.14078614,0.44473854,0.40198016,1.6003546
4700,0.10296003,0.39660117,0.73011154,-0.07975517
4701,0.26177534,0.82711786,-0.5081548,1.3878204
4702,-1.9920232,-1.7150899,0.28856003,0.85624826
4703,-0.5048809,-0.38617164,-0.79960936,1.307898
4704,-0.29165274,0.31272173,0.3401309,-1.2620656
4705,0.9814748,0.97461885,-1.0529342,-0.7468867
4706,-0.21046725,0.32264072,-0.4500577,-0.5217529
4707,0.24396701,-0.9660454,1.658173,0.6202933
4708,1.6276089,0.46697536,1.7417145,0.71801066
4709,-2.43762e-05,0.69312745,-0.19358021,1.594534
4710,-0.3925019,0.30303276,-0.020827653,-0.46027738
4711,1.6545111,-0.036127247,-2.0205066,-0.5612455
4712,-0.16532178,0.06853681,0.7314034,1.3485187
4713,0.7838596,-0.95195717,1.9674191,0.42370632
4714,0.16561078,0.052838672,-1.040063,1.5171492
4715,-0.41707453,0.1890969,-0.21401002,-0.60845983
4716,0.60993564,1.3278804,0.3589062,1.3410678
4717,0.09782666,0.8243393,0.124415606,-0.12907234
4718,-0.39086634,-0.6904962,-1.0937814,-0.9292003
4719,1.1483592,1.9072781,-0.43193626,-1.2622883
4720,0.94314224,0.2658359,1.4339641,-1.4097964
4721,1.1828238,1.6030204,-0.76404524,1.7140307
4722,-1.4773533,-1.1101848,-0.3523645,-0.096698925
4723,-0.1396549,0.046468493,0.79127634,1.6876217
4724,-2.352199,-2.931658,1.072764,0.90733546
4725,-0.81927747,-0.65512323,-0.7304259,-0.47202948
4726,-0.10988412,-0.539187,1.2000322,0.49838182
4727,-0.43307844,0.22545667,0.19285342,0.72145504
4728,-1.075229,-0.48998794,0.08557483,1.4255528
4729,0.34070995,-0.12008955,1.2372475,1.6883619
4730,0.1462201,0.9242618,-0.034226354,-1.1281517
4731,-0.82912546,-1.2936578,1.1426569,-0.7409383
4732,1.1467283,0.8901484,1.2144469,1.4803851
4733,1.0657463,1.5313197,0.71031404,1.21525
4734,1.0330538,0.90689486,1.1262195,-1.4617572
4735,-1.9486868,-1.5094978,0.13666579,-1.7011566
4736,-0.05991759,0.69230646,0.056582823,0.5939902
4737,1.4868147,0.21240073,1.7918258,0.4550759
4738,1.348482,1.809495,0.7495124,-0.46250537
4739,0.6375758,-1.3405383,-2.0788338,-1.3288891
4740,0.10530579,0.4080846,0.7310601,-1.7054077
4741,0.2818994,0.8573749,0.4012764,1.5026928
4742,-0.049687855,0.30089867,0.65962374,0.3107502
4743,-0.5905659,-0.06243433,-0.3849289,0.33790916
4744,0.64525616,1.3113024,-0.45284885,-1.095288
4745,0.90590847,1.4355611,-0.64839727,-1.5119096
4746,-0.6463598,-0.7979068,0.97711974,1.717809
4747,0.62116474,0.7311292,-0.92521274,-0.7403596
4748,-0.91478044,-0.38030422,-0.27758175,1.5290462
4749,0.33714968,0.628372,0.72262317,0.75498646
4750,-1.9269134,-1.6202406,-0.40595138,1.2981436
4751,-2.008277,-2.3405523,0.94729096,0.77386105
4752,0.3626523,1.1769563,0.042433698,0.23240384
4753,1.1819007,1.0232403,1.160834,1.4690001
4754,1.0390755,0.62021536,-1.3072314,-0.41591144
4755,0.71892786,1.53888,0.24427357,-0.5720961
4756,0.2733561,-0.08923884,1.1796681,-1.3563609
4757,0.6971313,1.0124174,0.7718108,0.6338706
4758,0.5168941,0.3847647,-1.086123,-1.2466689
4759,0.6352902,0.6588911,0.9912931,-1.2159309
4760,0.3404069,0.7969197,-0.6313581,-0.13908668
4761,0.016784588,0.38598418,-0.66947186,-1.5607988
4762,1.3004032,0.8317096,1.3343989,0.36231485
4763,1.3969495,-1.4213128,-2.5454512,-1.7242101
4764,-0.6007193,-1.3608041,1.3449152,-0.8374092
4765,0.9967523,0.8965935,1.1035583,-0.0055909385
4766,1.4370542,0.44903615,-1.6480266,-0.23567943
4767,-1.3233521,-1.3741007,0.8222848,-1.4924507
4768,-0.061338,0.5445969,-0.38690412,1.4699738
4769,-1.0969932,-1.0274954,-0.7684932,0.5476027
4770,-0.20460285,0.15344048,-0.64607984,1.4875243
4771,1.3246936,0.49889845,-1.5544107,1.5169045
4772,0.615689,1.211904,-0.53964716,1.3516681
4773,1.1740491,-0.66118056,2.0453963,1.5494454
4774,0.21919774,0.5571447,0.69937843,0.8753733
4775,-0.0051114825,0.7571234,-0.0513672,1.7100688
4776,0.96957946,1.4231818,0.698992,-0.58379817
4777,0.75661266,-1.0470767,-2.0062053,-0.33723232
4778,-0.39941192,-0.16073088,-0.7263836,1.5929984
4779,0.70912147,1.0870758,0.738681,1.6419432
4780,1.2746391,2.027774,0.4432534,0.53053933
4781,-0.5205309,0.12703979,0.18507835,0.9403383
4782,0.35048163,0.9651679,-0.439181,-0.6265554
4783,-0.1378551,0.57247376,-0.18124956,1.2364005
4784,2.776224,0.28869316,-2.4891865,-0.917476
4785,-0.2564062,0.44928485,-0.033304587,0.8582626
4786,-1.2956033,-1.3375082,-0.82355213,0.7220838
4787,-1.6139811,-1.1745578,0.07304872,-0.9216827
4788,-0.6577601,-0.11094613,0.32564375,-1.0131568
4789,-0.61726683,-0.62275624,0.8550112,-0.9167749
4790,-0.05954051,-1.7532629,1.8813846,-1.195309
4791,-0.75778574,-1.1524708,-1.1266199,0.41466075
4792,-0.15555704,0.06552555,-0.76666874,0.23254573
4793,-1.6524317,-1.5039111,-0.5940795,-1.0815494
4794,-1.7864476,-1.3368851,0.048809342,0.977531
4795,0.30747604,0.75425124,0.62781745,-0.6063509
4796,0.79606724,1.6133031,0.1304863,1.0664899
4797,-1.329663,-0.89583164,-0.36108357,1.2160958
4798,0.31887403,-2.2534077,2.3392081,0.0051022554
4799,1.5531669,0.22214054,-1.8324138,-0.22549427
4800,1.7305771,0.17652234,-1.9576014,-1.6811357
4801,-0.18548976,0.18712059,-0.6344144,-0.115895726
4802,-0.51218885,-0.30675566,-0.7368762,1.6833094
4803,-1.2419238,-1.1689471,0.7393745,1.425475
4804,-0.13524099,0.5617525,-0.14127047,-0.95816886
4805,-1.0287141,-0.63168305,-0.4771248,1.3799244
4806,-1.9090934,-1.9487488,-0.74773026,0.91091347
4807,-0.7459158,-0.16264568,0.21265654,-1.3625207
4808,-1.0489329,-1.2225081,-0.9536556,0.4963363
4809,0.20256227,0.80328983,-0.4474796,1.1499344
4810,0.28279236,-0.3041188,1.3275656,-1.348821
4811,-1.1934586,-0.8182529,-0.47434613,0.78421646
4812,-0.39134982,0.027339227,0.53426844,-1.1139011
4813,-0.23150969,0.24865086,-0.47427362,0.2920197
4814,1.5512514,0.108429335,1.8777356,0.29803598
4815,0.38356748,1.0553079,-0.14041716,1.6364957
4816,0.26924986,-0.18087907,1.2407603,1.1716025
4817,-1.231192,-1.0600309,0.66286135,-0.4028756
4818,0.41258875,1.090769,0.39329284,0.7629937
4819,-0.190445,0.33725843,-0.46192372,-1.2142837
4820,0.56520885,0.014165627,1.3273503,-0.14113608
4821,-0.13222204,-0.03588656,0.85280824,-1.5478281
4822,1.5616362,0.044743568,-1.926143,1.4803851
4823,0.56160694,1.3224516,-0.30180448,0.5445896
4824,1.0357627,0.4093121,1.4144161,0.14494848
4825,0.021769905,0.71279156,0.26374465,0.7075495
4826,-0.42113912,0.037394594,0.4872713,-1.3783516
4827,-1.1894379,-1.2584051,-0.862202,1.4074073
4828,1.1209365,0.5924481,1.3677044,-0.7376163
4829,0.44763634,1.0698426,0.4162701,-0.45542127
4830,-1.4008038,-2.2374368,-1.3253742,1.5607579
4831,0.5387439,0.989972,-0.66795444,0.46426395
4832,-2.0143218,-2.396496,0.97226053,0.2506057
4833,0.48135144,1.0693586,-0.52513397,0.8156779
4834,-0.7947326,-0.24101336,0.26581055,-0.8510977
4835,1.4967692,0.49844116,-1.6589168,0.6916463
4836,0.7500034,1.628362,-0.055907354,1.602291
4837,-0.8400099,-0.23469132,-0.12369753,-0.46783832
4838,0.04778378,0.51506996,0.5571687,-1.587881
4839,0.7178174,0.06677445,-1.4082812,1.5983514
4840,0.532123,1.0060472,-0.6387875,-0.10220217
4841,-1.0323831,-2.7716174,-1.8303174,0.20659369
4842,0.23404959,0.8113208,0.4867432,1.2895188
4843,-0.56486666,-0.20871852,0.5602862,-1.4359603
4844,1.3601345,0.93718666,1.328982,-0.34361142
4845,-0.69231266,-0.14076991,0.2972292,-1.3676066
4846,-0.29381573,-0.16914423,0.8127113,0.13341671
4847,0.45543703,1.1565782,0.369945,0.06267474
4848,1.4445726,2.3674743,-0.14521411,-1.6104004
4849,0.6335251,1.0611913,-0.70161694,1.0399197
4850,0.70723605,0.38454273,1.2089393,1.5317115
4851,0.30220848,0.12720826,1.0819591,0.9383573
4852,0.7535405,0.0037438825,-1.4634126,0.8387592
4853,-0.6654243,-0.27403829,0.497442,-0.93864876
4854,-1.595259,-1.0929756,-0.12504381,-1.3566502
4855,0.11457085,-0.053927384,-1.0685353,-0.85696816
4856,-0.85363567,-0.5720515,0.61856127,-1.3980441
4857,0.037616506,0.67785186,-0.37598664,-1.1421741
4858,-1.4146794,-0.91975594,0.17767498,0.97107077
4859,-0.7851344,-0.5278881,-0.649356,0.779125
4860,-1.0790738,-0.91528183,-0.67639244,-1.0436889
4861,0.03750778,-0.08078002,-1.0231575,1.5299921
4862,-2.2447383,-2.3659234,-0.77590567,-1.0877982
4863,-0.056327235,-0.7651413,1.3635569,-1.7138101
4864,1.3815262,1.0149286,1.3003908,0.47634047
4865,-0.08423576,-0.88206166,-1.4160324,-0.5279183
4866,-0.06537252,-0.12240015,0.9518635,-1.6825045
4867,-0.2822142,0.4220685,0.040410776,-1.6974562
4868,-0.26276797,0.10056957,-0.6321898,0.6063266
4869,-0.38197604,-0.3811493,0.89052993,0.6907226
4870,0.4463108,-1.8027561,2.1905515,-1.3715963
4871,-0.091631606,0.16245553,-0.7466843,0.19459228
4872,-0.51355606,-0.5198064,0.8786922,-1.3891801
4873,0.15790494,0.27567735,0.8495219,-0.9607619
4874,-1.1739498,-0.6165572,0.13462597,1.7053168
4875,0.6069606,0.47920224,-1.0921348,0.24600725
4876,0.6633329,0.52165407,-1.1073358,0.06376203
4877,-1.8037817,-1.3477454,-0.15225597,-0.048504993
4878,0.56126225,1.3863032,0.11749273,-0.32533053
4879,0.86346966,0.65651363,-1.1665299,1.705428
4880,0.92631704,0.5371383,-1.2749684,1.5326408
4881,-0.4962335,-0.7713189,-1.0742456,-1.3680685
4882,-0.9340647,-0.35387146,0.18851997,-0.73419416
4883,0.84462726,-0.016259877,1.5224805,1.2792134
4884,0.8572282,0.5261576,1.2286122,-1.1761451
4885,1.145412,0.5264036,-1.4283619,-1.3050233
4886,1.0126753,1.082222,-1.0079701,-0.8434744
4887,0.51151085,0.8447228,-0.7580358,0.3544339
4888,-0.2106315,0.16360281,0.6200549,1.417184
4889,-0.26785275,0.21192738,0.44948953,-0.2608252
4890,0.3302674,-0.7461538,-1.6023121,-0.8925751
4891,-1.700455,-1.2547548,0.17732707,-1.5224375
4892,1.2330586,1.3421317,-1.0042666,1.3063456
4893,2.0368006,-0.36158413,2.3847184,0.5878136
4894,0.058173135,0.3084375,-0.76728064,-1.5418797
4895,0.106133975,-1.3193631,1.7571038,-1.6679424
4896,-0.12657048,-1.3428435,-1.6393347,1.6551977
4897,-0.10991188,0.48090577,0.39806372,-1.716954
4898,-0.14262065,-1.5274503,-1.7251766,-0.8358566
4899,0.74219805,1.155011,0.71204114,-0.116367586
4900,0.5516386,0.6662053,0.91099375,1.2661202
4901,0.0041396944,0.61526525,-0.4069339,0.46589875
4902,-0.07463527,0.40797764,-0.5372787,0.033614833
4903,-1.4258554,-0.8890416,0.033744115,-0.060133807
4904,0.30788782,1.0494083,-0.038127147,0.7833596
4905,0.98760986,1.0738889,0.98535377,-0.9712175
4906,-1.0816277,-0.68861353,-0.37615094,-0.3273632
4907,1.1951841,1.5982922,0.7836599,0.77889127
4908,-0.37531814,-0.5254866,-1.0022246,-1.0460871
4909,0.63468176,-1.5936046,-2.2042935,1.2148383
4910,0.05117981,-0.031104913,0.99293506,-0.9083837
4911,-0.18740755,0.34488285,0.43586928,0.57414734
4912,0.7424387,-0.098965265,1.5059807,-0.48040622
4913,-0.12477298,0.6007652,0.04946208,-1.3362956
4914,0.07097765,0.7717091,-0.276963,0.73947275
4915,-0.6055612,0.05654525,-0.043998394,1.1666168
4916,2.1399422,1.9670086,1.2533731,0.8380303
4917,0.05148055,-1.1252571,1.6268847,-0.7434868
4918,-1.8720379,-1.6215616,0.47828823,0.61457306
4919,-0.017853538,-0.14347096,1.0201813,0.40697733
4920,-0.74220747,-0.24442309,0.29169115,0.12108366
4921,-0.79133886,-0.728482,0.77167034,1.2139145
4922,1.4354764,1.4479164,-1.0849853,1.2375969
4923,1.7454637,2.1736143,-0.8379283,-1.6748312
4924,-0.30076742,-0.3691203,0.9454642,0.17147812
4925,2.4609945,1.3787911,1.7661356,1.7385979
4926,-1.2221559,-2.1695364,-1.402173,-0.87538654
4927,-1.6286641,-1.1188254,0.038511936,1.14082
4928,-1.3205945,-1.378853,0.82882917,1.4949026
4929,0.19175419,0.5158402,0.7142067,0.48984313
4930,1.6854664,0.97608703,-1.5222384,0.04286251
4931,0.7592476,0.2945793,1.2998922,-1.432872
4932,1.3411973,2.2518563,-0.26246563,-0.70472485
4933,-1.1302179,-0.7529385,-0.46513414,-1.1699964
4934,-0.17225727,0.5578106,0.026455771,-0.5424832
4935,-0.7683879,-0.1286901,-0.017190108,0.029102176
4936,1.3216816,1.3191061,-1.0850974,-1.5962445
4937,-2.4001832,-2.1807308,0.41202053,-0.061754175
4938,0.4100695,-0.7509622,1.6465348,-0.54445356
4939,-0.75493795,-0.121945515,-0.10655805,1.6853961
4940,-0.08968375,0.089556806,-0.8115875,-0.92142123
4941,-0.1928139,0.27763492,-0.51888305,-0.56770575
4942,-0.19834517,-0.1475867,-0.8919889,0.26725733
4943,-0.13064896,0.31355077,-0.5580213,0.7981165
4944,2.3934162,1.7905904,1.5175849,1.4227707
4945,-0.0043480694,0.27610523,-0.7369227,0.79638034
4946,-0.1926913,0.035624206,-0.71968406,-0.55259603
4947,0.6986997,0.46900514,-1.1646601,0.056648992
4948,-0.08084667,0.40002427,0.5343841,-1.7120017
4949,-0.19371149,-0.09428256,0.84237576,-0.047998574
4950,-0.48364183,0.15235204,0.10426899,1.4025105
4951,-0.5688572,-1.4066201,1.3871052,-1.2468024
4952,-0.88227755,-0.30258644,0.08506782,-0.5369338
4953,1.4064482,1.0012549,-1.331369,1.4108294
4954,-0.010830139,0.015072214,-0.93047774,-1.5802188
4955,-0.74770635,-0.120792896,0.105266005,0.1576983
4956,-0.077489965,-0.29494596,-1.0790755,0.5164835
4957,-1.2479385,-1.2479727,-0.8026113,0.44402158
4958,1.1538465,1.872079,-0.46351817,0.84712815
4959,-0.91503024,-0.47671807,0.4258323,-0.10188054
4960,0.120333456,0.32109228,0.79567665,-0.6744598
4961,0.7381034,1.5201519,-0.32291648,0.71187305
4962,-0.20661548,0.5005458,0.019671481,0.43530598
4963,1.0471699,0.09415125,1.5914828,0.985299
4964,-1.0143596,-1.2061039,-0.9556104,0.49835175
4965,2.283871,1.5748707,-1.5699246,-0.023500804
4966,2.1904595,-0.48528117,-2.5364647,0.2378943
4967,1.5961308,1.479104,-1.1795506,1.1293683
4968,-1.4821305,-0.9923311,-0.15003143,0.6612143
4969,-2.1938858,-2.0374553,-0.5099306,0.4904519
4970,2.2197607,-0.3530451,-2.4896965,0.98736346
4971,-2.0072105,-1.9468099,0.6522747,-1.104564
4972,1.0508251,0.6622821,1.2802987,-0.34536198
4973,-1.2990062,-0.78096515,0.029858734,-1.1663127
4974,2.2791634,3.1833389,-0.4717998,0.8233179
4975,-1.0744239,-0.650002,0.42719668,0.29577404
4976,-1.6262674,-2.230299,-1.1678332,0.78424436
4977,0.49492398,0.19071217,1.1810846,-0.8592774
4978,-0.7375923,-0.2415295,-0.39840412,-0.47391975
4979,0.4100556,0.17958976,-1.1289091,-0.880606
4980,-0.8502512,-0.34601438,-0.24095587,-1.3943105
4981,-1.9260273,-1.5346014,-0.20761295,0.10983735
4982,-1.2914438,-0.7719848,0.20377545,1.1576858
4983,-1.2642386,-0.9122171,0.43993643,-0.3678357
4984,0.46381375,0.6841258,-0.84370095,-1.3727983
4985,-0.09389178,-0.35884833,1.1039925,0.2550456
4986,-0.2730486,0.2192309,0.4918552,-0.065221384
4987,-1.1674377,-1.9109368,1.2865428,-1.3374362
4988,-0.16974957,-0.10006172,-0.879844,0.14151356
4989,1.100854,1.1068951,-1.0443896,-0.95759016
4990,-0.9356424,-0.37599593,0.24929376,-1.4232401
4991,-1.0080602,-1.3168145,1.0300086,0.10044066
4992,2.1838062,2.6763825,-0.8384201,0.752015
4993,-0.7158651,-1.2086712,1.1787503,0.36703795
4994,0.33631685,0.16661942,-1.0916554,0.70115036
4995,-0.97024816,-0.37937358,-0.11080379,-0.3943275
4996,-1.9647878,-1.5276589,0.046433646,1.4123373
4997,-1.1703618,-0.6271287,-0.19470324,1.2297844
4998,0.26150006,0.46332225,-0.83403224,0.21047156
4999,-0.4690398,-0.5955773,0.9645013,-0.46668038
5000,0.7664584,1.0857654,0.7938601,-1.2469693
5001,-0.855838,-0.61656255,-0.66015905,0.8788511
5002,-0.24126749,0.16990612,-0.56499064,1.349715
5003,-0.33490354,0.026173232,0.5261772,1.2394054
5004,-1.7470046,-1.6477537,0.6509126,-0.7117583
5005,0.13275164,0.61860543,0.5613548,-1.1234497
5006,-1.1066446,-0.8131396,-0.5673126,1.5498849
5007,0.71037763,-0.47483,-1.6917577,0.014082278
5008,-0.5965298,-0.46430933,-0.7757323,-0.2617055
5009,1.0625793,0.6675505,-1.2858474,1.4418845
5010,-0.061828434,0.20478968,0.7376283,1.0915523
5011,-0.087745145,0.627198,0.18561438,-0.18236142
5012,-0.27451298,0.26657936,-0.43630487,-1.4971582
5013,-0.123905465,0.45843363,-0.32889426,-1.4241414
5014,2.1513703,1.0171777,-1.7792315,-0.24172911
5015,-0.49231002,-0.87278455,-1.137882,-0.39285904
5016,-0.64795834,-0.018471524,0.17619386,-0.6470882
5017,-0.013342462,0.3601986,0.6219825,-1.3500397
5018,0.91469467,1.5743065,0.5134726,-1.6702404
5019,1.5114013,-0.51058006,-2.1711578,-1.1445668
5020,-0.5106042,0.028673703,-0.3972471,-1.1799846
5021,0.26554847,-0.6312016,-1.5018517,-0.70732343
5022,-0.33443624,0.12227151,-0.5251997,-0.58194524
5023,0.7584356,1.2255323,-0.6774849,0.5189937
5024,1.9379039,0.638529,-1.844086,1.4045972
5025,0.62495863,-0.34217945,1.5624607,1.0847468
5026,-0.9614527,-0.4450811,0.19805266,-1.0275632
5027,1.2510936,0.08440076,1.7070605,-1.1336104
5028,1.8292702,2.1353612,0.8916768,1.4025996
5029,-0.6083997,0.021541346,0.16710085,0.42166305
5030,-0.061932538,0.4894154,-0.38874224,0.75110245
5031,-2.36003,-2.03212,-0.2479139,-0.06765416
5032,-0.1494104,-0.004888756,0.82032543,1.2446024
5033,-1.8851177,-1.853394,-0.6902054,0.81991243
5034,0.5100442,0.2635494,1.1279397,-1.416546
5035,-0.96609336,-0.6800317,-0.5706194,1.6613132
5036,-0.39592105,-0.4716904,-0.95580757,-0.30435476
5037,0.34306267,0.83759844,-0.5702182,-1.3155067
5038,0.21556805,0.97210234,0.19852749,-1.0920995
5039,0.07900968,-0.12725668,-1.0917801,-0.9766985
5040,-0.34090674,0.33546665,-0.15368724,0.5310073
5041,-0.30526924,-1.1757078,1.424921,-1.7457556
5042,-0.74582326,-0.28186864,-0.43266153,-1.531424
5043,0.6808035,-0.23163727,1.5381869,1.1647081
5044,-0.2861261,0.21314687,-0.47776848,-0.022356642
5045,-1.3962581,-0.93675643,0.09242417,-0.41262174
5046,0.11380975,0.7525557,-0.36785457,0.4847389
5047,1.5145012,-0.3787692,-2.1073573,-0.255002
5048,0.92595154,0.6644135,-1.2059436,0.24437465
5049,0.19348922,0.39885023,-0.822989,-0.3354183
5050,0.17347161,-0.2011342,1.1909778,-1.0413908
5051,-1.7882822,-1.3427124,0.19763449,-0.8139161
5052,0.28594086,-0.3270349,1.3391358,-0.19666207
5053,0.5226451,0.3677107,-1.0988084,-1.3813397
5054,-0.61038226,0.04646047,-0.08043288,0.15726373
5055,-0.66622937,-0.12519212,0.35422823,-0.34186083
5056,1.8946855,2.9396622,0.12079041,-1.0246084
5057,0.64210075,-0.40503883,1.6063051,-1.7350385
5058,-0.45636484,0.123282395,-0.29226157,0.9044921
5059,-1.9447124,-1.6690037,-0.44645178,-1.5892721
5060,-0.12185582,0.10347118,0.76297283,0.14667624
5061,1.3298178,2.2912674,-0.0020277766,-0.38070628
5062,0.4449482,0.6270215,0.8621868,-0.18775283
5063,1.3175384,0.5034742,-1.5472827,1.2158455
5064,-0.48861557,0.03632755,-0.401678,-0.6582338
5065,-0.9062302,-0.44166335,-0.39828056,0.37774283
5066,0.087083355,-0.49441123,1.2912343,1.2327168
5067,0.057779863,-0.14582701,1.0744255,0.8347974
5068,0.057145998,0.8003294,-0.17586902,0.89241165
5069,1.1729271,-0.03556832,-1.7402372,-0.53128254
5070,-0.5731925,0.049469054,-0.23663035,-0.5376316
5071,1.5464488,-1.1101072,2.4712288,-1.6211675
5072,-1.2712712,-0.7407517,0.097958736,0.5020827
5073,-0.78396386,-0.39403942,0.51640546,1.3891448
5074,-1.5656294,-1.2814469,-0.38952413,-0.55206573
5075,-1.0202471,-0.81970507,0.60669523,1.0365199
5076,0.13909723,0.5213305,-0.64851964,0.12314418
5077,-1.4279374,-1.164826,0.4332028,-1.4550464
5078,0.026720524,-0.45000985,1.2112511,-0.89373255
5079,-0.79578286,-0.9808878,0.9824969,0.3435621
5080,-0.37853143,-0.07371185,0.6535712,-0.8549817
5081,-0.7829899,-0.15735859,-0.059937224,0.33908716
5082,0.7537765,-1.2843004,2.1110668,-1.6722437
5083,1.1041507,0.6167067,1.337606,-0.88954246
5084,-0.41160572,-0.19712543,0.72524095,-1.3687584
5085,0.08153589,0.8503014,-0.046183366,0.50858647
5086,0.8082448,-0.73682046,-1.8824005,0.5595017
5087,-1.1303474,-0.5509727,0.09729761,-0.9910937
5088,-1.1701999,-1.3980062,0.9638554,-1.7266694
5089,0.0032004649,0.5935125,-0.3311154,0.76213115
5090,-0.5636313,-0.20501728,-0.5559033,1.1288731
5091,2.412689,1.6148568,1.6190767,-1.5009755
5092,-1.0072367,-0.8227832,0.6723499,-0.47519788
5093,0.76148236,0.5018108,1.1814473,0.3495433
5094,0.34908667,0.94006425,-0.47631228,0.004793373
5095,-0.27833003,0.34098107,0.12970437,1.0604247
5096,0.8240799,1.101854,0.82930964,-1.4297225
5097,-0.46936598,0.009745011,0.46076968,-0.8231976
5098,1.2902914,1.8210721,-0.6997709,-0.7409717
5099,-1.0902174,-0.6154928,-0.29709932,1.6100144
5100,1.3056176,1.6219304,0.8624282,-0.5441954
5101,-0.47386318,0.15624848,0.22715846,-0.88003844
5102,-1.1090019,-1.0006722,-0.7418284,0.60743386
5103,-1.6707999,-1.2049459,-0.14222237,-0.18311372
5104,-0.9522964,-0.34771255,0.03430166,1.1608353
5105,-0.24694683,-1.2519869,1.510695,1.0163653
5106,0.785893,-2.1648562,2.5553823,1.5749806
5107,-1.8242736,-1.4051814,-0.022830743,-0.78066844
5108,-1.7836347,-1.9815491,0.86318743,-0.67768717
5109,-2.146515,-1.9638773,-0.50533986,-0.06443568
5110,-0.45063,0.033966143,-0.43464357,0.5331524
5111,-0.22168247,0.5079697,0.02243599,0.6158195
5112,0.8947858,1.714207,0.26925668,-1.1504929
5113,2.1504495,1.9396265,1.279494,0.4836349
5114,-0.35457414,-0.5457444,1.0320983,0.2632615
5115,-0.73428416,-0.17332415,0.270952,-1.3024303
5116,0.8460708,-0.5873405,1.8177313,-0.1814483
5117,-0.36971748,-0.37272525,-0.87433773,0.18662177
5118,-2.1523306,-1.7705362,-0.18451892,0.06305924
5119,0.3641074,0.49408203,0.87434405,0.9797513
5120,-0.6470353,-0.4605974,0.7253542,-1.0328438
5121,0.23822986,-1.0462476,-1.7040532,-0.93361294
5122,-0.11082566,0.62557733,0.09412299,0.90695715
5123,0.3014867,-0.039432682,-1.1865766,-0.3493439
5124,2.7892206,1.2764295,-2.018739,-0.8318336
5125,-0.9570735,-0.4975054,-0.36835092,-0.36642566
5126,-0.34249833,-0.051993866,-0.65840137,0.59932643
5127,0.22772482,0.4699572,-0.79188526,-0.6570319
5128,2.0891545,-0.6389865,2.5465546,-1.4002422
5129,1.0736719,1.4267066,-0.8133157,1.6125574
5130,0.058536336,-0.66464376,-1.3888236,0.80907845
5131,-0.15036814,0.49896264,-0.30464774,1.4918256
5132,-0.06858117,-0.4015943,1.1475638,1.1936377
5133,0.7231197,-0.2563184,-1.5827186,0.6843958
5134,-0.030900959,0.6802507,-0.21420379,1.3606436
5135,0.9257318,0.3605917,1.3714101,-1.5536708
5136,2.9675283,-0.118458234,-2.788483,-1.0673268
5137,0.9176512,-0.97565144,2.0534763,0.55173206
5138,0.8415088,1.057121,0.88056207,1.7108312
5139,0.58871275,0.32822198,-1.172876,1.2016672
5140,0.2711908,-0.48701948,-1.42877,-0.25865504
5141,0.9313741,1.5328522,-0.586752,0.6192027
5142,-0.62207174,-0.6832435,0.8842575,0.48189878
5143,0.009187473,-0.5429899,-1.289621,0.09584387
5144,0.69407064,-0.50469124,-1.6952595,-1.3408027
5145,0.3983754,-0.10755244,-1.2985961,0.05052459
5146,-0.75168073,-0.31067887,-0.37431058,1.113849
5147,-0.3615767,0.25705886,0.20578808,-1.0791234
5148,0.41563314,1.0493468,0.45207328,0.99199307
5149,1.8471179,0.5884447,1.8104672,-1.0226998
5150,1.4791806,2.1379766,0.5989519,-0.74411005
5151,0.55425507,-0.7700861,1.7401279,0.27577874
5152,-0.7606497,-0.59762585,0.7277351,-0.33031905
5153,-1.1029432,-0.7056141,0.40073812,1.3244524
5154,0.055813495,0.07373832,-0.926278,1.6694984
5155,1.5894152,0.23587039,-1.8461031,-1.3373138
5156,0.17039251,0.9572653,0.054351725,-0.8067991
5157,1.0684322,0.3795418,1.4503846,-0.54164076
5158,-0.7071391,-1.0372968,-1.0860312,0.83651674
5159,-1.6304524,-1.129405,0.04069725,-0.20676766
5160,-2.5439892,-2.1914334,0.066388175,-0.064668275
5161,-0.14092727,0.45299143,-0.38072807,-0.38036573
5162,0.63701135,-0.45245415,-1.634847,-1.0349249
5163,0.8714601,1.341752,0.67462426,1.307364
5164,-0.07102409,-0.0051053744,-0.8923288,-1.7196639
5165,-0.9307011,-0.44296575,0.35889032,-1.0181036
5166,1.4072486,1.8996885,-0.74626046,-1.7304311
5167,0.59306884,0.6820559,0.9438959,0.18896495
5168,-0.9131079,-1.1484139,0.9960197,0.38922954
